instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_2obstacles_7,2.6264123916625977,OK,7513,216,8468,220,2270,1,1022,1,471,,0,88
sokoban-5-1_2obstacles_8,0.7537462711334229,OK,106,40,110,40,343,1,5,1,2,,0,99
sokoban-5-1_2obstacles_9,2.478023767471313,OK,7019,302,7904,304,2119,1,977,1,481,,0,88
sokoban-5-1_3obstacles_1,2.706422805786133,OK,6936,0,7852,0,2395,0,1052,0,633,,0,90
sokoban-5-1_3obstacles_10,2.217355728149414,OK,709,134,776,135,1451,1,76,1,53,,0,91
sokoban-5-1_3obstacles_2,1.6477763652801514,OK,4166,94,4677,94,1319,1,578,1,378,,0,86
sokoban-5-1_3obstacles_3,2.9858415126800537,OK,7173,0,8144,0,2671,0,1089,0,619,,0,91
sokoban-5-1_3obstacles_4,1.568936824798584,OK,4135,254,4649,256,1201,1,554,1,292,,0,89
sokoban-5-1_3obstacles_5,1.1248023509979248,OK,3198,134,3552,135,795,1,410,1,251,,0,91
sokoban-5-1_3obstacles_6,0.8033244609832764,OK,999,116,1131,119,469,1,154,1,70,,0,96
sokoban-5-1_3obstacles_7,1.2151329517364502,OK,2718,0,3092,0,849,0,378,0,209,,0,91
sokoban-5-1_3obstacles_8,0.6702423095703125,OK,223,60,234,60,345,1,13,1,7,,0,96
sokoban-5-1_3obstacles_9,1.1591670513153076,OK,2870,94,3175,94,830,1,333,1,204,,0,93
sokoban-5-1_4obstacles_1,2.020256757736206,OK,5210,158,5894,160,1674,1,765,1,379,,0,98
sokoban-5-1_4obstacles_10,3.3860487937927246,OK,5489,106,6173,106,3027,1,728,1,472,,0,105
sokoban-5-1_4obstacles_2,1.1433320045471191,OK,2932,0,3328,0,840,0,414,0,278,,0,95
sokoban-5-1_4obstacles_3,1.403453350067139,OK,3838,0,4340,0,1096,0,627,0,363,,0,93
sokoban-5-1_4obstacles_4,0.9326667785644532,OK,2042,170,2274,171,604,1,225,1,181,,0,91
sokoban-5-1_4obstacles_5,1.8674659729003904,OK,5158,0,5840,0,1555,0,790,0,521,,0,96
sokoban-5-1_4obstacles_6,0.8537559509277344,OK,1465,216,1588,216,533,1,146,1,93,,0,89
sokoban-5-1_4obstacles_7,0.7789819240570068,OK,1162,0,1318,0,490,0,173,0,105,,0,92
sokoban-5-1_4obstacles_8,1.7245049476623535,OK,4586,0,5179,0,1404,0,678,0,464,,0,108
sokoban-5-1_4obstacles_9,1.045236349105835,OK,2252,0,2555,0,747,0,352,0,197,,0,98
