instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_3obstacles_9,1.038923978805542,OK,1026,216,1142,224,595,1,86,1,40,,0,156
sokoban-7-1_4obstacles_1,3.0867416858673096,OK,3328,118,3696,120,2624,1,242,1,104,,0,167
sokoban-7-1_4obstacles_10,44.25146460533142,OK,21308,290,24320,293,43768,1,2249,1,1010,,0,163
sokoban-7-1_4obstacles_2,6.296014070510864,OK,9127,518,10276,535,5847,1,835,1,349,,0,147
sokoban-7-1_4obstacles_3,6.33918309211731,OK,7156,0,8213,0,5938,0,815,0,435,,0,149
sokoban-7-1_4obstacles_4,0.9775400161743164,OK,1098,122,1194,122,534,1,68,1,40,,0,157
sokoban-7-1_4obstacles_5,6.621907472610474,OK,9268,220,10482,226,6175,1,855,1,331,,0,155
sokoban-7-1_4obstacles_6,32.41877007484436,OK,18557,596,21094,614,31932,1,1937,1,979,,0,164
sokoban-7-1_4obstacles_7,2.5074408054351807,OK,5110,188,5718,190,2062,1,434,1,220,,0,151
sokoban-7-1_4obstacles_8,4.988363027572632,OK,8153,120,9172,121,4533,1,740,1,333,,0,164
sokoban-7-1_4obstacles_9,59.12669634819031,OK,22236,458,25430,464,58644,1,2415,1,1162,,0,150
