Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
DQN Agent 1000e,3obstacles_5,sokoban-4-1_3obstacles_5,0.6168389320373535,OK,275,42,299,42,336,1,34,1,23,,0,66
Previous RL,3obstacles_5,sokoban-4-1_3obstacles_5,0.5765955448150635,OK,213,42,230,42,308,1,16,1,19,,0,69
DQN Agent 400e,3obstacles_6,sokoban-4-1_3obstacles_6,0.8333234786987305,OK,754,122,843,122,541,1,100,1,89,,0,69
DQN Agent 1000e,3obstacles_6,sokoban-4-1_3obstacles_6,0.815911054611206,OK,754,122,844,122,462,1,111,1,88,,0,65
Previous RL,3obstacles_6,sokoban-4-1_3obstacles_6,1.3081238269805908,OK,507,122,566,122,731,1,57,1,55,,0,72
DQN Agent 400e,3obstacles_7,sokoban-4-1_3obstacles_7,0.6566429138183594,OK,741,42,808,42,368,1,73,1,44,,0,72
DQN Agent 1000e,3obstacles_7,sokoban-4-1_3obstacles_7,0.6280248165130615,OK,581,42,635,42,348,1,66,1,41,,0,70
Previous RL,3obstacles_7,sokoban-4-1_3obstacles_7,0.6294302940368652,OK,306,42,324,42,370,1,14,1,17,,0,71
DQN Agent 400e,3obstacles_8,sokoban-4-1_3obstacles_8,0.6521129608154297,OK,203,0,227,0,404,0,30,0,22,,0,68
DQN Agent 1000e,3obstacles_8,sokoban-4-1_3obstacles_8,0.5993335247039795,OK,203,0,227,0,363,0,34,0,22,,0,65
Previous RL,3obstacles_8,sokoban-4-1_3obstacles_8,0.6533865928649902,OK,203,0,227,0,390,0,26,0,21,,0,76
DQN Agent 400e,3obstacles_9,sokoban-4-1_3obstacles_9,0.6770012378692627,OK,665,62,723,62,387,1,65,1,52,,0,69
DQN Agent 1000e,3obstacles_9,sokoban-4-1_3obstacles_9,0.6298627853393555,OK,453,62,493,62,317,1,55,1,37,,0,71
Previous RL,3obstacles_9,sokoban-4-1_3obstacles_9,0.7884325981140137,OK,498,84,539,85,503,1,39,1,41,,0,72
DQN Agent 400e,4obstacles_1,sokoban-4-1_4obstacles_1,0.5569391250610352,OK,18,0,19,0,315,0,2,0,4,,0,70
DQN Agent 1000e,4obstacles_1,sokoban-4-1_4obstacles_1,0.551260232925415,OK,18,0,19,0,311,0,2,0,4,,0,67
Previous RL,4obstacles_1,sokoban-4-1_4obstacles_1,0.5884077548980713,OK,18,0,19,0,347,0,2,0,4,,0,70
DQN Agent 400e,4obstacles_10,sokoban-4-1_4obstacles_10,0.6405344009399414,OK,459,0,513,0,365,0,68,0,53,,0,71
DQN Agent 1000e,4obstacles_10,sokoban-4-1_4obstacles_10,0.7410125732421875,OK,459,0,513,0,484,0,68,0,52,,0,74
Previous RL,4obstacles_10,sokoban-4-1_4obstacles_10,0.6672403812408447,OK,459,0,513,0,421,0,56,0,49,,0,71
DQN Agent 400e,4obstacles_2,sokoban-4-1_4obstacles_2,0.8440330028533936,OK,1676,144,1896,145,554,1,257,1,168,,0,65
DQN Agent 1000e,4obstacles_2,sokoban-4-1_4obstacles_2,0.963001012802124,OK,1490,144,1674,145,664,1,218,1,144,,0,75
Previous RL,4obstacles_2,sokoban-4-1_4obstacles_2,0.8993825912475586,OK,1524,144,1711,145,623,1,178,1,144,,0,68
DQN Agent 400e,4obstacles_3,sokoban-4-1_4obstacles_3,0.735543966293335,OK,188,0,207,0,352,0,25,0,26,,0,71
DQN Agent 1000e,4obstacles_3,sokoban-4-1_4obstacles_3,2.748537540435791,OK,188,0,207,0,293,0,34,0,26,,0,73
Previous RL,4obstacles_3,sokoban-4-1_4obstacles_3,0.5124964714050293,OK,188,0,207,0,276,0,22,0,26,,0,68
DQN Agent 400e,4obstacles_4,sokoban-4-1_4obstacles_4,0.6800811290740967,OK,1086,0,1217,0,425,0,158,0,127,,0,68
DQN Agent 1000e,4obstacles_4,sokoban-4-1_4obstacles_4,0.7408363819122314,OK,1086,0,1217,0,478,0,174,0,128,,0,67
Previous RL,4obstacles_4,sokoban-4-1_4obstacles_4,0.7773599624633789,OK,1086,0,1217,0,526,0,133,0,122,,0,66
DQN Agent 400e,4obstacles_5,sokoban-4-1_4obstacles_5,0.6883814334869385,OK,412,0,460,0,424,0,63,0,46,,0,71
DQN Agent 1000e,4obstacles_5,sokoban-4-1_4obstacles_5,0.6421756744384766,OK,412,0,460,0,385,0,63,0,46,,0,73
Previous RL,4obstacles_5,sokoban-4-1_4obstacles_5,0.7012472152709961,OK,412,0,460,0,456,0,51,0,43,,0,70
DQN Agent 400e,4obstacles_6,sokoban-4-1_4obstacles_6,0.6351706981658936,OK,188,0,210,0,390,0,29,0,27,,0,70
DQN Agent 1000e,4obstacles_6,sokoban-4-1_4obstacles_6,0.6278238296508789,OK,188,0,210,0,387,0,32,0,26,,0,68
Previous RL,4obstacles_6,sokoban-4-1_4obstacles_6,0.6663482189178467,OK,188,0,210,0,423,0,25,0,24,,0,71
DQN Agent 400e,4obstacles_7,sokoban-4-1_4obstacles_7,0.6466240882873535,OK,910,0,1017,0,399,0,133,0,105,,0,69
DQN Agent 1000e,4obstacles_7,sokoban-4-1_4obstacles_7,0.6986863613128662,OK,910,0,1017,0,438,0,151,0,104,,0,72
Previous RL,4obstacles_7,sokoban-4-1_4obstacles_7,0.7800853252410889,OK,910,0,1017,0,532,0,116,0,103,,0,70
DQN Agent 400e,4obstacles_8,sokoban-4-1_4obstacles_8,0.5082950592041016,OK,228,0,257,0,265,0,39,0,25,,0,65
DQN Agent 1000e,4obstacles_8,sokoban-4-1_4obstacles_8,0.6179478168487549,OK,228,0,257,0,377,0,39,0,25,,0,69
Previous RL,4obstacles_8,sokoban-4-1_4obstacles_8,0.6372783184051514,OK,228,0,257,0,394,0,34,0,24,,0,77
DQN Agent 400e,4obstacles_9,sokoban-4-1_4obstacles_9,0.5324645042419434,OK,18,0,19,0,291,0,2,0,4,,0,74
DQN Agent 1000e,4obstacles_9,sokoban-4-1_4obstacles_9,0.4858393669128418,OK,18,0,19,0,234,0,2,0,4,,0,71
Previous RL,4obstacles_9,sokoban-4-1_4obstacles_9,1.5473930835723877,OK,18,0,19,0,468,0,2,0,4,,0,70
