instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_4obstacles_3,0.6133191585540771,OK,188,0,207,0,313,0,31,0,23,,0,91
sokoban-4-1_4obstacles_4,0.8193261623382568,OK,1086,0,1217,0,489,0,175,0,98,,0,86
sokoban-4-1_4obstacles_5,0.7468578815460205,OK,412,0,460,0,446,0,76,0,39,,0,86
sokoban-4-1_4obstacles_6,0.6137769222259521,OK,188,0,210,0,325,0,33,0,20,,0,84
sokoban-4-1_4obstacles_7,0.7607948780059814,OK,910,0,1017,0,481,0,172,0,89,,0,78
sokoban-4-1_4obstacles_8,0.6826968193054199,OK,228,0,257,0,390,0,45,0,22,,0,83
sokoban-4-1_4obstacles_9,0.5730109214782715,OK,18,0,19,0,284,0,2,0,4,,0,84
sokoban-4-1_0obstacles_1,0.8773477077484131,OK,2182,116,2426,116,611,1,252,1,143,,0,67
sokoban-4-1_0obstacles_10,0.8326992988586426,OK,1935,72,2156,72,570,1,230,1,129,,0,68
sokoban-4-1_0obstacles_2,0.8586177825927734,OK,2411,150,2687,153,588,1,288,1,157,,0,69
sokoban-4-1_0obstacles_3,0.9387001991271972,OK,3029,116,3370,116,674,1,347,1,201,,0,68
sokoban-4-1_0obstacles_4,0.6692872047424316,OK,1110,84,1229,84,396,1,129,1,72,,0,76
sokoban-4-1_0obstacles_5,0.4508354663848877,OK,58,40,60,40,201,1,2,1,2,,0,68
sokoban-4-1_0obstacles_6,0.7094137668609619,OK,1417,118,1582,120,460,1,179,1,92,,0,65
sokoban-4-1_0obstacles_7,0.4704988002777099,OK,105,40,112,40,216,1,7,1,5,,0,69
sokoban-4-1_0obstacles_8,0.985142946243286,OK,3003,94,3337,94,708,1,337,1,200,,0,66
sokoban-4-1_0obstacles_9,0.6611943244934082,OK,1604,86,1764,86,404,1,167,1,105,,0,65
sokoban-4-1_1obstacles_1,0.6440541744232178,OK,903,74,1005,76,378,1,111,1,57,,0,68
sokoban-4-1_1obstacles_10,0.8456771373748779,OK,2296,132,2547,132,581,1,264,1,150,,0,65
sokoban-4-1_1obstacles_2,0.4477767944335937,OK,56,42,57,42,194,1,1,1,2,,0,69
sokoban-4-1_1obstacles_3,0.5251920223236084,OK,406,40,445,40,258,1,42,1,26,,0,68
sokoban-4-1_1obstacles_4,0.755223274230957,OK,2073,74,2290,74,483,1,224,1,137,,0,69
sokoban-4-1_1obstacles_5,0.6369690895080566,OK,1110,84,1229,84,384,1,129,1,72,,0,69
sokoban-4-1_1obstacles_6,0.5565197467803955,OK,629,62,684,62,291,1,61,1,41,,0,67
sokoban-4-1_1obstacles_7,1.0270464420318604,OK,2884,84,3212,84,736,1,332,1,192,,0,70
sokoban-4-1_1obstacles_8,0.8422751426696777,OK,1128,52,1253,52,547,1,128,1,73,,0,71
sokoban-4-1_1obstacles_9,0.9866445064544678,OK,1659,96,1848,96,698,1,203,1,109,,0,72
sokoban-4-1_2obstacles_1,0.6996381282806396,OK,503,134,556,135,406,1,64,1,47,,0,68
sokoban-4-1_2obstacles_10,0.998955011367798,OK,2560,126,2874,128,711,1,332,1,189,,0,71
sokoban-4-1_2obstacles_2,0.8699102401733398,OK,1718,0,1921,0,611,0,243,0,183,,0,70
sokoban-4-1_2obstacles_3,0.7949600219726562,OK,1343,100,1497,100,503,1,167,1,119,,0,69
sokoban-4-1_2obstacles_4,0.8061048984527588,OK,1173,124,1298,125,511,1,128,1,96,,0,70
sokoban-4-1_2obstacles_5,0.9669921398162842,OK,2295,114,2562,115,658,1,279,1,170,,0,73
sokoban-4-1_2obstacles_6,0.8434646129608154,OK,1268,0,1428,0,595,0,162,0,107,,0,69
sokoban-4-1_2obstacles_7,0.6517922878265381,OK,328,82,358,82,355,1,41,1,33,,0,70
sokoban-4-1_2obstacles_8,1.1209335327148438,OK,2566,124,2874,124,778,1,335,1,213,,0,73
sokoban-4-1_2obstacles_9,0.7219982147216797,OK,636,82,706,82,444,1,78,1,59,,0,69
sokoban-4-1_3obstacles_1,0.7624480724334717,OK,815,122,909,122,458,1,110,1,83,,0,70
sokoban-4-1_3obstacles_10,0.809330940246582,OK,596,50,658,50,525,1,77,1,48,,0,72
sokoban-4-1_3obstacles_2,0.8995194435119629,OK,1596,0,1774,0,636,0,224,0,193,,0,65
sokoban-4-1_3obstacles_3,0.6463882923126221,OK,557,0,621,0,392,0,79,0,70,,0,70
sokoban-4-1_3obstacles_4,0.7078182697296143,OK,563,72,623,72,401,1,79,1,55,,0,67
sokoban-4-1_3obstacles_5,0.699321985244751,OK,234,42,253,42,418,1,27,1,19,,0,71
sokoban-4-1_3obstacles_6,0.7559788227081299,OK,754,122,844,122,462,1,93,1,87,,0,72
sokoban-4-1_3obstacles_7,0.7085855007171631,OK,762,42,840,42,411,1,94,1,53,,0,69
sokoban-4-1_3obstacles_8,0.5855753421783447,OK,203,0,227,0,335,0,30,0,22,,0,70
sokoban-4-1_3obstacles_9,0.6773040294647217,OK,433,62,471,62,373,1,48,1,33,,0,71
sokoban-4-1_4obstacles_1,0.630908727645874,OK,18,0,19,0,382,0,2,0,4,,0,73
sokoban-4-1_4obstacles_10,0.6786594390869141,OK,459,0,513,0,423,0,68,0,53,,0,74
sokoban-4-1_4obstacles_2,0.7869629859924316,OK,1125,144,1263,145,468,1,176,1,110,,0,72
sokoban-4-1_4obstacles_3,0.5734646320343018,OK,188,0,207,0,291,0,27,0,26,,0,79
sokoban-4-1_4obstacles_4,0.7783708572387695,OK,1086,0,1217,0,520,0,151,0,127,,0,71
sokoban-4-1_4obstacles_5,0.690394401550293,OK,412,0,460,0,449,0,63,0,43,,0,71
sokoban-4-1_4obstacles_6,0.6486055850982666,OK,188,0,210,0,368,0,29,0,26,,0,72
sokoban-4-1_4obstacles_7,0.6473877429962158,OK,910,0,1017,0,406,0,145,0,105,,0,68
sokoban-4-1_4obstacles_8,0.5907244682312012,OK,228,0,257,0,311,0,41,0,25,,0,72
sokoban-4-1_4obstacles_9,0.5052311420440674,OK,18,0,19,0,241,0,2,0,4,,0,75
